lat;lon;session;time
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
73.53971212040884;113.2482566994218;420offset-exact;2022-04-20
